jobid,submit,start,end,nnodes,duration,max_memory,randomness
5683,170586157,170586371,170586379,1,7,31,0.6128297283695221
5684,170586157,170586380,170586388,1,7,39,0.9478244998211888
5685,170586157,170586380,170586388,1,7,33,0.8298218431415244
5686,170586157,170586381,170586388,1,7,37,0.6406920432287183
5687,170586157,170586381,170586389,1,8,30,0.714366889863148
5688,170586157,170586389,170586397,1,8,26,0.30840826953067557
5689,170586157,170586389,170586397,1,8,30,0.08506059540673117
5690,170586157,170586390,170586398,1,8,32,0.5042213765564288
5691,170586157,170586390,170586398,1,8,37,0.8586104560807154
5692,170586157,170586399,170586407,1,8,26,0.8902752040047256
5693,170586157,170586399,170586407,1,8,65,0.5289514564209348
5694,170586157,170586399,170586407,1,8,61,0.16346826724672936
5695,170586157,170586399,170586407,1,8,100,0.4455386707702189
5696,170586157,170586408,170586416,1,7,30,0.3677976303214351
5697,170586157,170586408,170586419,1,11,370,0.5297324836812336
5698,170586157,170586409,170586417,1,8,31,0.6804771915710394
5699,170586157,170586409,170586418,1,8,26,0.9508187678515961
5700,170586158,170586420,170586428,1,7,30,0.014718228917716902
5701,170586158,170586420,170586428,1,7,32,0.8095242897103229
5702,170586158,170586420,170586428,1,7,31,0.858489810125518
5703,170586158,170586420,170586428,1,7,25,0.491538065141916
5704,170586158,170586434,170586442,1,8,30,0.20294603366933084
5705,170586158,170586434,170586442,1,8,30,0.038882535931100026
5706,170586158,170586434,170586442,1,8,32,0.04679102660275758
5707,170586158,170586434,170586443,1,9,370,0.3030373084016609
5708,170586158,170586444,170586452,1,8,56,0.36756247399767306
5709,170586158,170586452,170586460,1,8,370,0.4226539824725366
5710,170586158,170586453,170586461,1,7,59,0.05973412960654967
5711,170586158,170586453,170586461,1,7,57,0.4337855945842902
5712,170586158,170586454,170586461,1,7,77,0.11369815821214924
5713,170586158,170586460,170586468,1,8,32,0.4533026238007165
5714,170586158,170586462,170586470,1,8,371,0.5513034575654898
5715,170586158,170586462,170586470,1,7,26,0.5236552864615691
5716,170586158,170586462,170586470,1,7,26,0.17453437269229355
5717,170586158,170586469,170586479,1,9,30,0.23838448694164116
5718,170586158,170586471,170586480,1,9,32,0.1561085216697209
5719,170586160,170586474,170586485,1,10,371,0.6211957876737315
5720,170586160,170586474,170586483,1,9,26,0.12041474896601445
5721,170586160,170586482,170586489,1,7,85,0.08281121183856643
5722,170586160,170586482,170586492,1,10,26,0.3577704519292475
5723,170586160,170586485,170586493,1,8,73,0.19464906409837202
5724,170586160,170586485,170586494,1,8,50,0.8832332064881968
5725,170586160,170586490,170586504,1,13,48,0.30256428216930764
5726,170586160,170586492,170586500,1,8,30,0.9994343335496797
5727,170586160,170586494,170586502,1,7,26,0.5250296217918166
5728,170586160,170586495,170586503,1,8,33,0.5829431904767665
5729,170586161,170586501,170586509,1,8,27,0.5637403677983398
5730,170586161,170586503,170586510,1,7,30,0.26756484752961096
5731,170586161,170586504,170586511,1,7,26,0.8827327520294487
5732,170586161,170586505,170586512,1,7,53,0.7079506859995933
5733,170586161,170586510,170586519,1,8,26,0.3211511076998812
5734,170586161,170586512,170586520,1,8,85,0.8676752524132267
5735,170586161,170586513,170586521,1,7,26,0.493117691789844
5736,170586161,170586516,170586529,1,13,18,0.9330907778535052
5737,170586161,170586521,170586529,1,7,67,0.7571498107192611
5738,170586161,170586522,170586529,1,7,85,0.149511747276042
5739,170586161,170586523,170586530,1,7,26,0.9969976822353608
5740,170586161,170586530,170586540,1,9,27,0.9114615934307656
5741,170586161,170586530,170586538,1,8,18,0.3935456202018356
5742,170586161,170586530,170586538,1,7,26,0.40323631414274885
5743,170586161,170586531,170586539,1,7,31,0.777488541353911
5744,170586161,170586539,170586548,1,8,18,0.7290242484237911
5745,170586161,170586539,170586547,1,8,26,0.2166743948849713
5746,170586161,170586539,170586549,1,10,32,0.4071194456909186
5747,170586161,170586541,170586549,1,8,26,0.6261510593909905
5748,170586161,170586162,170586228,1,66,29,0.6483719949873368
5749,170586161,170586549,170586557,1,8,27,0.17700535259863082
5750,170586161,170586549,170586557,1,8,26,0.5996096739243434
5751,170586161,170586550,170586559,1,8,19,0.12302753110438669
5752,170586161,170586550,170586558,1,7,18,0.5441996789705129
5753,170586161,170586559,170586568,1,8,27,0.9927231625096408
5754,170586161,170586559,170586568,1,9,26,0.9709678170228757
5755,170586161,170586559,170586569,1,9,18,0.18003153866625232
5756,170586161,170586560,170586569,1,8,18,0.31899190775812514
5757,170586161,170586569,170586577,1,7,27,0.15278710047974764
5758,170586162,170586570,170586578,1,7,61,0.47209243312000726
5759,170586162,170586569,170586578,1,8,18,0.319204317925868
5760,170586162,170586579,170586587,1,8,28,0.29228324172789977
5761,170586162,170586579,170586587,1,8,18,0.1863872422409898
5762,170586162,170586569,170586578,1,8,30,0.890946405686905
5763,170586162,170586579,170586587,1,8,18,0.5475257688564775
5764,170586162,170586579,170586587,1,8,19,0.7852505510234161
5765,170586162,170586589,170586598,1,8,28,0.8831329282633796
5766,170586162,170586589,170586598,1,8,26,0.271457040661497
5767,170586162,170586589,170586597,1,8,30,0.8252671540090998
5768,170586162,170586589,170586597,1,8,19,0.07162619179795193
5769,170586162,170586598,170586607,1,8,18,0.19021570425847878
5770,170586162,170586598,170586607,1,8,18,0.9733947977080688
5771,170586162,170586599,170586607,1,7,67,0.8558580696596569
5772,170586162,170586599,170586607,1,7,19,0.47930887777702946
5773,170586162,170586609,170586617,1,8,28,0.9363607493260515
5774,170586162,170586609,170586617,1,8,18,0.08317471525046916
5775,170586162,170586609,170586617,1,8,26,0.15291884924846233
5776,170586162,170586609,170586617,1,8,18,0.012133715533408584
5777,170586162,170586618,170586627,1,8,65,0.06051030559884929
5778,170586162,170586617,170586626,1,9,72,0.6526614868563344
5779,170586162,170586618,170586627,1,9,52,0.9093426399104706
5780,170586162,170586627,170586636,1,8,18,0.4366347079434335
5781,170586162,170586627,170586636,1,9,26,0.3977587320861403
5782,170586162,170586617,170586626,1,9,92,0.9442776858071309
5783,170586162,170586628,170586636,1,8,72,0.6076605506012194
5784,170586162,170586628,170586636,1,8,65,0.8323842963471204
5785,170586163,170586163,170586227,1,64,29,0.929143787678046
5786,170586168,170586168,170586286,4,118,49,0.4344647053574274
5787,170586173,170586173,170586187,1,13,32,0.7226445938890587
5788,170586191,170586191,170586203,1,12,18,0.9106736744904526
5789,170586200,170586201,170586229,1,28,121,0.30314212861053735
5790,170586205,170586205,170586850,4,644,104,0.47330943185694263
5791,170586206,170586206,170586218,1,11,25,0.3153866707637628
5792,170586220,170588056,170590045,32,1989,92,0.693920468028164
5793,170586220,170588119,170589561,32,1442,92,0.768003308915069
5794,170586220,170588123,170590119,32,1996,80,0.25377372085301164
5795,170586220,170588941,170590375,32,1434,90,0.37704308764879235
5796,170586220,170588977,170590961,32,1983,175,0.451689929828751
5797,170586220,170589000,170590441,32,1441,91,0.4690524470069142
5798,170586220,170589097,170591093,32,1996,93,0.7546872927470921
5799,170586220,170589249,170590690,32,1441,95,0.1938167684197296
5800,170586220,170589362,170591349,32,1986,78,0.8782829498294471
5801,170586220,170589435,170590867,32,1431,99,0.2323949018929724
5802,170586220,170589550,170591540,32,1990,93,0.10091748569868075
5803,170586220,170589563,170591007,32,1443,178,0.22107816882206133
5804,170586220,170589579,170591568,32,1988,88,0.26368131519811744
5805,170586220,170589718,170591882,32,2163,110,0.6630033289589584
5806,170586220,170589763,170591743,32,1979,94,0.674408443269335
5807,170586220,170589778,170591228,32,1449,288,0.6733637100587547
5808,170586220,170589892,170591882,32,1990,100,0.5633669158966378
5809,170586220,170586221,170586538,1,316,23,0.596837222073286
5810,170586220,170590046,170591483,32,1437,176,0.2643599251413533
5811,170586220,170590121,170592102,32,1981,100,0.0927976527724601
5812,170586220,170590377,170591821,32,1444,317,0.326746024290576
5813,170586221,170590443,170592428,32,1984,92,0.5408383641070754
5814,170586221,170590691,170592133,32,1442,88,0.8037799248437141
5815,170586221,170590869,170592871,32,2002,102,0.7243604623967569
5816,170586221,170590964,170592409,32,1445,172,0.06626744891922332
5817,170586221,170591008,170593008,32,1999,90,0.480864347912345
5818,170586221,170591095,170592542,32,1446,95,0.19777736883102615
5819,170586221,170591230,170593233,32,2002,290,0.06346380860896184
5820,170586221,170591351,170592795,32,1444,78,0.6198136114771614
5821,170586221,170591485,170593473,32,1988,84,0.8209753758181424
5822,170586221,170591542,170592984,32,1442,93,0.472135810345937
5823,170586221,170591570,170593561,32,1990,88,0.6370637177287104
5824,170586221,170591744,170593726,32,1982,179,0.9781413932973909
5825,170586228,170586229,170587128,1,898,23,0.0025898191461219966
5826,170586228,170586229,170587129,1,899,27,0.2116433684257749
5827,170586251,170586251,170586254,1,2,31,0.2099353372983016
5828,170586251,170586251,170588122,4,1870,130,0.1499837324809541
5829,170586254,170586255,170586277,1,22,123,0.8121419759963048
5830,170586259,170586260,170586272,1,12,67,0.5200847612514107
5831,170586286,170586287,170587187,1,899,22,0.43533646167890283
5832,170586291,170586292,170586321,1,29,110,0.866460178400432
5833,170586299,170586299,170586316,1,16,35,0.3385468906577822
5834,170586299,170586299,170586790,1,491,143,0.6297228060915221
5835,170586299,170586299,170586791,1,491,144,0.8568388360030641
5836,170586303,170586303,170586388,1,85,394,0.26391752942165636
5837,170586313,170586313,170586367,1,54,48,0.0012943175492727832
5838,170586334,170586335,170586350,1,15,40,0.31787961874997994
5839,170586335,170586335,170587058,1,722,41,0.47781145419398774
5840,170586341,170586341,170587063,1,722,27,0.8966611689483813
5841,170586345,170586346,170586357,1,11,72,0.17288408742982642
5842,170586353,170586353,170586368,1,14,89,0.9448819064149092
5843,170586362,170586362,170586375,1,13,33,0.119892403183251
5844,170586366,170586366,170586378,1,11,31,0.4190814388184393
5845,170586367,170586369,170586489,1,120,48,0.739519030726107
5846,170586368,170586370,170586373,1,2,32,0.56777522270674
5847,170586373,170586374,170586404,1,29,132,0.9291729443608681
5848,170586383,170586383,170586396,1,12,26,0.6582261656995821
5849,170586388,170586638,170586647,1,9,27,0.3190828559364919
5850,170586388,170586638,170586647,1,9,18,0.8084815097312205
5851,170586388,170586638,170586647,1,9,30,0.3849843880744488
5852,170586388,170586638,170586647,1,9,18,0.6923670734992254
5853,170586388,170586649,170586658,1,8,27,0.07075407130761169
5854,170586388,170586649,170586658,1,8,18,0.39633293887121235
5855,170586388,170586649,170586658,1,8,19,0.06871191773096386
5856,170586388,170586649,170586658,1,8,26,0.03507892832491566
5857,170586388,170586659,170586668,1,8,18,0.35431331334958216
5858,170586388,170586659,170586668,1,8,71,0.8355846186068776
5859,170586388,170586660,170586668,1,8,56,0.9820327079939312
5860,170586388,170586660,170586668,1,8,52,0.7874721029258513
5861,170586388,170586669,170586678,1,8,18,0.5578124506691254
5862,170586388,170586669,170586678,1,8,26,0.6998831192617567
5863,170586388,170586670,170586678,1,7,71,0.4011432208814262
5864,170586388,170586670,170586678,1,8,18,0.3715361150731371
5865,170586388,170586679,170586687,1,8,94,0.7608622381393442
5866,170586388,170586679,170586687,1,7,55,0.37217778522299894
5867,170586388,170586679,170586687,1,7,30,0.3171063917329586
5868,170586388,170586679,170586686,1,7,85,0.3216009624299313
5869,170586388,170586690,170586698,1,7,94,0.4442215219446154
5870,170586389,170586690,170586698,1,8,55,0.5122833111568769
5871,170586389,170586690,170586698,1,7,85,0.23853255339625445
5872,170586389,170586690,170586700,1,10,30,0.19347423681617326
5873,170586389,170586698,170586707,1,8,26,0.03345202432791905
5874,170586389,170586698,170586707,1,8,26,0.37563731862292293
5875,170586389,170586698,170586706,1,8,18,0.7235118715173025
5876,170586389,170586700,170586708,1,7,28,0.39863588990420906
5877,170586389,170586708,170586716,1,8,18,0.15362726557877593
5878,170586389,170586708,170586716,1,8,31,0.426436563390427
5879,170586389,170586708,170586716,1,7,37,0.05155632268915378
5880,170586389,170586710,170586718,1,8,26,0.5745445834522094
5881,170586389,170586718,170586726,1,8,27,0.2970385006415729
5882,170586389,170586718,170586726,1,8,18,0.19747955697450115
5883,170586389,170586718,170586726,1,8,26,0.7008183257379543
5884,170586389,170586719,170586727,1,7,18,0.20212538949563774
5885,170586389,170586728,170586736,1,7,27,0.19052125722078683
5886,170586389,170586728,170586736,1,7,18,0.63658568201502
5887,170586389,170586727,170586736,1,8,90,0.7038741760666973
5888,170586389,170586737,170586746,1,8,49,0.20854553747489557
5889,170586389,170586737,170586745,1,7,18,0.049686785961582935
5890,170586389,170586727,170586735,1,8,31,0.3735898567322792
5891,170586389,170586737,170586745,1,7,56,0.720986899565714
5892,170586389,170586738,170586746,1,8,27,0.2929359660546861
5893,170586389,170586747,170586755,1,8,18,0.08409296351096085
5894,170586389,170586747,170586755,1,8,18,0.604102546790229
5895,170586389,170586747,170586755,1,8,31,0.41175995183965464
5896,170586389,170586747,170586755,1,8,27,0.8836111452493871
5897,170586389,170586757,170586766,1,9,27,0.7252969622364397
5898,170586389,170586757,170586766,1,9,31,0.7964513445651628
5899,170586389,170586757,170586766,1,9,18,0.40501001973155837
5900,170586390,170586757,170586766,1,9,19,0.26112952167784176
5901,170586390,170586767,170586776,1,8,26,0.9659587400394332
5902,170586390,170586767,170586776,1,8,19,0.793112156850296
5903,170586390,170586768,170586776,1,8,32,0.9595683005878752
5904,170586390,170586768,170586776,1,8,48,0.4613198110701894
5905,170586390,170586777,170586786,1,8,32,0.22237996482716316
5906,170586390,170586777,170586785,1,7,18,0.0350132996996948
5907,170586390,170586778,170586786,1,8,48,0.39667431668299835
5908,170586390,170586390,170586406,1,16,394,0.27738208549393806
5909,170586390,170586778,170586786,1,8,19,0.9494207386066248
5910,170586390,170586787,170586796,1,9,51,0.2851526873047231
5911,170586390,170586787,170586799,1,12,121,0.9744164099927736
5912,170586390,170586787,170586796,1,9,52,0.9300331830987401
5913,170586390,170586787,170586796,1,9,27,0.04061160966883126
5914,170586390,170586797,170586806,1,9,18,0.8881764306500517
5915,170586391,170586392,170586404,1,12,31,0.7729943012567245
5916,170586397,170586399,170586901,1,502,20,0.9219942594695714
5917,170586399,170586400,170586903,1,503,21,0.4207514526580419
5918,170586401,170586401,170586523,1,121,82,0.40741305013079854
5919,170586405,170586405,170586418,1,12,46,0.8867834454640492
5920,170586405,170586405,170586418,1,12,20,0.5461295225368857
5921,170586405,170586405,170586418,1,12,18,0.2857786846091298
5922,170586405,170586405,170586418,1,12,18,0.43291489832647734
5923,170586405,170586405,170586417,1,11,34,0.7502835466778103
5924,170586405,170586405,170586418,1,12,19,0.46845265553137494
5925,170586405,170586405,170586418,1,12,18,0.7353420046008539
5926,170586405,170586405,170586417,1,11,18,0.2690241384044245
5927,170586405,170586405,170586418,1,12,18,0.7729117014657184
5928,170586405,170586405,170586418,1,12,20,0.7415641367811207
5929,170586405,170586405,170586418,1,12,19,0.36374732880039384
5930,170586405,170586405,170586418,1,12,29,0.007369298562027393
5931,170586405,170586406,170586417,1,11,19,0.8831163485457971
5932,170586406,170586406,170586418,1,12,20,0.23285318221194773
5933,170586406,170586406,170586417,1,11,20,0.44609263604984195
5934,170586406,170586406,170586417,1,11,18,0.8591452757020916
5935,170586406,170586406,170586418,1,11,18,0.08084172506383924
5936,170586406,170586406,170586417,1,11,19,0.14126711186562824
5937,170586406,170586406,170586417,1,11,21,0.5510354187559203
5938,170586406,170586406,170586418,1,11,19,0.9716786170490398
5939,170586406,170586406,170586417,1,11,21,0.5073595117534594
5940,170586406,170586406,170586417,1,11,21,0.5407235262130563
5941,170586406,170586406,170586417,1,10,22,0.39235509993490114
5942,170586406,170586406,170586417,1,10,22,0.8327726643318345
5943,170586406,170586406,170586417,1,10,23,0.199219308274879
5944,170586406,170586406,170586417,1,10,19,0.8320599527833031
5945,170586406,170586406,170586418,1,11,18,0.3234411156674615
5946,170586406,170586406,170586418,1,11,19,0.9117614509839745
5947,170586406,170586406,170586418,1,11,18,0.8565376336170646
5948,170586406,170586406,170586418,1,11,18,0.9698819491471578
5949,170586406,170586406,170586417,1,10,20,0.32530251177785074
5950,170586406,170586406,170586418,1,11,20,0.17580279296797252
5951,170586406,170586406,170586417,1,10,21,0.6627964740059495
5952,170586406,170586406,170586418,1,11,25,0.5537138395194016
5953,170586406,170586407,170586418,1,11,18,0.4900217127572726
5954,170586406,170586407,170586419,1,12,18,0.6622814929685421
5955,170586406,170586407,170586419,1,12,18,0.321294311875281
5956,170586406,170586407,170586418,1,11,18,0.2822768573279879
5957,170586407,170586407,170586418,1,11,18,0.5463065833798287
5958,170586407,170586407,170586418,1,11,19,0.8990820082284555
5959,170586407,170586407,170587129,1,722,132,0.5079069485073996
5960,170586407,170586407,170586418,1,11,17,0.05228661533359691
5961,170586407,170586407,170586418,1,11,18,0.37680282321669933
5962,170586407,170586407,170586418,1,11,17,0.12083970341036321
5963,170586407,170586407,170586418,1,10,18,0.07890265753043668
5964,170586407,170586407,170586418,1,10,18,0.8515811960211296
5965,170586407,170586407,170586418,1,10,21,0.08705651017056282
5966,170586407,170586407,170586418,1,11,17,0.9519803524948842
5967,170586407,170586407,170586418,1,11,21,0.45233536751948733
5968,170586407,170586408,170586419,1,11,17,0.9476739466043305
5969,170586407,170586408,170586419,1,11,21,0.12773495139525493
5970,170586407,170586408,170586419,1,11,21,0.08834245891487291
5971,170586407,170586408,170586419,1,11,17,0.6493585932152194
5972,170586407,170586408,170586419,1,11,17,0.8672284853113508
5973,170586407,170586408,170586419,1,11,17,0.7510556794779802
5974,170586407,170586408,170586419,1,10,17,0.5745420753407123
5975,170586407,170586408,170586419,1,11,17,0.4423880925760699
5976,170586407,170586408,170586420,1,11,17,0.03778524152653817
5977,170586407,170586408,170586418,1,10,17,0.2637242469845569
5978,170586407,170586408,170586419,1,11,17,0.45709945615718284
5979,170586407,170586408,170586420,1,11,17,0.23756066016206223
5980,170586408,170586408,170586419,1,10,17,0.1056461805501806
5981,170586408,170586408,170586419,1,10,17,0.8186365059257155
5982,170586408,170586408,170586419,1,11,17,0.5419920689144575
5983,170586408,170586408,170586419,1,10,18,0.03280422289517271
5984,170586408,170586408,170586420,1,11,286,0.6186774680805898
5985,170586422,170586422,170586430,1,7,33,0.6227762827790269
5986,170586422,170586423,170586431,1,8,20,0.01603970026066648
5987,170586422,170586423,170586430,1,7,18,0.9605071975630336
5988,170586422,170586423,170586431,1,8,18,0.7535255182371663
5989,170586422,170586423,170586430,1,7,34,0.8356916784888604
5990,170586422,170586423,170586430,1,7,19,0.9032639732490723
5991,170586422,170586423,170586431,1,8,18,0.5347735988740013
5992,170586422,170586423,170586430,1,7,18,0.5952097734670917
5993,170586423,170586423,170586430,1,7,18,0.56301020743605
5994,170586423,170586423,170586431,1,8,20,0.072483030831897
5995,170586423,170586423,170586430,1,7,19,0.7850730871658108
5996,170586423,170586423,170586431,1,8,29,0.8939461697965259
5997,170586423,170586423,170586431,1,7,19,0.8958995115568671
5998,170586423,170586423,170586431,1,7,20,0.7612675316567504
5999,170586423,170586423,170586431,1,7,20,0.5788299799194232
6000,170586423,170586423,170586431,1,7,18,0.31206605395021625
6001,170586423,170586423,170586431,1,7,18,0.23299801612695437
6002,170586423,170586423,170586431,1,7,19,0.8376133993321271
6003,170586423,170586423,170586431,1,7,21,0.7383388056759481
6004,170586423,170586423,170586431,1,7,19,0.4869518695118614
6005,170586423,170586423,170586431,1,7,21,0.38904340337509324
6006,170586423,170586423,170586431,1,7,21,0.5105304456705261
6007,170586423,170586423,170586431,1,7,22,0.0764505441037221
6008,170586423,170586423,170586431,1,8,22,0.2064831244047164
6009,170586423,170586423,170586431,1,7,23,0.23794022561196515
6010,170586423,170586423,170586431,1,7,19,0.18900880461238123
6011,170586423,170586423,170586431,1,7,18,0.4586191598702648
6012,170586423,170586423,170586432,1,8,19,0.44004487198437425
6013,170586423,170586423,170586431,1,7,18,0.2102134146845943
6014,170586423,170586423,170586431,1,8,18,0.23870321662181904
6015,170586423,170586423,170586431,1,7,20,0.5047997300579189
6016,170586423,170586423,170586431,1,7,18,0.013771116418117235
6017,170586424,170586424,170586432,1,7,18,0.03880455543769701
6018,170586424,170586424,170586432,1,7,18,0.7971084335456828
6019,170586424,170586424,170586432,1,8,18,0.6608562914188779
6020,170586424,170586424,170586432,1,7,21,0.44723060422493277
6021,170586424,170586424,170586432,1,8,18,0.5437637710171827
6022,170586424,170586424,170586432,1,7,21,0.492204517628098
6023,170586424,170586424,170586432,1,8,18,0.6816061468714678
6024,170586424,170586424,170586432,1,8,21,0.747584763434675
6025,170586424,170586424,170586432,1,7,18,0.20686474340237015
6026,170586424,170586424,170586432,1,7,19,0.463630904595956
6027,170586424,170586424,170586432,1,8,21,0.36726978511305464
6028,170586424,170586425,170586433,1,8,25,0.6043057099391018
6029,170586424,170586425,170586433,1,8,18,0.8648743828200678
6030,170586424,170586425,170586433,1,8,18,0.42473676351201106
6031,170586424,170586425,170586434,1,9,18,0.5267608311323021
6032,170586424,170586425,170586432,1,7,18,0.44790190433269816
6033,170586424,170586425,170586433,1,8,18,0.08283998943970317
6034,170586424,170586425,170586433,1,8,18,0.6232716059787318
6035,170586424,170586425,170586436,1,11,20,0.9014473720970387
6036,170586424,170586425,170586432,1,7,18,0.6888244321921283
6037,170586424,170586425,170586433,1,8,18,0.9859829188912071
6038,170586424,170586425,170586432,1,7,17,0.5277084732334311
6039,170586425,170586425,170586433,1,8,18,0.7424347439916812
6040,170586425,170586425,170586433,1,8,17,0.03599239329943127
6041,170586425,170586425,170586433,1,8,17,0.8720179440563548
6042,170586425,170586425,170586433,1,8,18,0.3489597465044333
6043,170586425,170586425,170586433,1,8,18,0.41396391095108964
6044,170586425,170586425,170586433,1,8,18,0.5737168606490529
6045,170586425,170586425,170586433,1,8,17,0.9246995360666223
6046,170586425,170586425,170586433,1,8,17,0.2660299864920477
6047,170586425,170586425,170586433,1,8,18,0.7981048036024755
6048,170586425,170586425,170586433,1,8,17,0.4281454432216264
6049,170586425,170586425,170586433,1,7,19,0.5120416202509797
6050,170586433,170586434,170587072,1,638,19,0.07835364425078961
6051,170586438,170586438,170586795,1,356,34,0.9488977036652324
6052,170586443,170586444,170586538,1,93,32,0.5268579482173238
6053,170586446,170586446,170586967,1,520,21,0.1294197547808258
6054,170586448,170586448,170586811,1,362,20,0.9127029531028072
6055,170586453,170586453,170586877,1,423,20,0.5386635518739914
6056,170586456,170586456,170587032,1,575,35,0.005767837064917569
6057,170586459,170586460,170586959,1,498,36,0.3225880871837835
6058,170586464,170586464,170586475,1,10,20,0.20751784891181602
6059,170586464,170586464,170586474,1,9,19,0.14061843346132175
6060,170586464,170586464,170586472,1,7,32,0.9526108289485287
6061,170586464,170586464,170586472,1,8,18,0.15725414875560928
6062,170586464,170586464,170586472,1,7,18,0.7254551132563474
6063,170586464,170586465,170586473,1,8,18,0.984358443544268
6064,170586464,170586465,170586473,1,7,18,0.9810049743376941
6065,170586464,170586465,170586473,1,8,19,0.4158982413994511
6066,170586464,170586465,170586473,1,8,19,0.9025144902898437
6067,170586464,170586465,170586473,1,8,28,0.4689984158981122
6068,170586464,170586465,170586473,1,7,18,0.8764108828598333
6069,170586465,170586465,170586473,1,8,19,0.6258356761050137
6070,170586465,170586465,170586473,1,7,19,0.14125796946252211
6071,170586465,170586465,170586473,1,8,18,0.19148880348062458
6072,170586465,170586465,170586474,1,9,18,0.29092197517269647
6073,170586465,170586465,170586473,1,8,18,0.286422518036875
6074,170586465,170586465,170586473,1,8,18,0.1684733161601899
6075,170586465,170586465,170586473,1,8,18,0.7143276739441816
6076,170586465,170586465,170586473,1,8,20,0.8315280013276611
6077,170586465,170586465,170586473,1,8,19,0.1535479341292747
6078,170586465,170586465,170586473,1,7,19,0.19804446868484693
6079,170586465,170586465,170586473,1,8,20,0.4978251550918662
6080,170586465,170586465,170586473,1,8,20,0.22919053735848138
6081,170586465,170586465,170586473,1,8,18,0.6508842076706095
6082,170586465,170586465,170586473,1,8,18,0.41769174420398225
6083,170586465,170586465,170586473,1,7,18,0.0026896816413409796
6084,170586465,170586465,170586473,1,8,18,0.713102561252347
6085,170586465,170586466,170586475,1,9,47,0.5150503055134947
6086,170586465,170586466,170586475,1,9,49,0.3473790358958172
6087,170586465,170586466,170586476,1,9,41,0.18197402911993477
6088,170586465,170586466,170586475,1,9,45,0.5539623624129174
6089,170586465,170586466,170586476,1,9,42,0.4515550670995774
6090,170586465,170586466,170586476,1,9,40,0.46314096713448705
6091,170586465,170586466,170586476,1,9,45,0.7606023838061904
6092,170586465,170586466,170586475,1,9,51,0.6111795899008052
6093,170586465,170586466,170586475,1,9,55,0.13454548812894274
6094,170586465,170586466,170586475,1,8,18,0.5818441302783611
6095,170586465,170586466,170586475,1,8,21,0.8891917286221795
6096,170586465,170586466,170586475,1,9,51,0.6314077872454285
6097,170586466,170586466,170586476,1,9,41,0.697665805682212
6098,170586466,170586466,170586476,1,9,38,0.6351298346497987
6099,170586466,170586466,170586476,1,9,42,0.3067474443838849
6100,170586466,170586466,170586476,1,10,38,0.4686178086043451
6101,170586466,170586466,170586476,1,9,42,0.013604143958745318
6102,170586466,170586466,170586475,1,9,43,0.6246956849401651
6103,170586466,170586466,170586475,1,9,46,0.9587198264819919
6104,170586466,170586466,170586475,1,9,46,0.4708492887020611
6105,170586466,170586466,170586475,1,8,60,0.6161697390057408
6106,170586466,170586466,170586474,1,8,19,0.4302613405530934
6107,170586466,170586466,170586475,1,9,47,0.7959667396053931
6108,170586466,170586466,170586475,1,9,43,0.70793609209428
6109,170586466,170586466,170586476,1,9,36,0.3811097015051853
6110,170586466,170586466,170586476,1,9,41,0.37546157784674017
6111,170586466,170586466,170586476,1,9,38,0.17889787060083584
6112,170586466,170586466,170586476,1,9,38,0.8985033191474471
6113,170586466,170586467,170586476,1,9,65,0.7580513219196233
6114,170586466,170586467,170586476,1,9,60,0.3715328101491805
6115,170586466,170586467,170586476,1,9,35,0.3066364515758837
6116,170586466,170586467,170586476,1,9,35,0.8713322698511491
6117,170586466,170586467,170586476,1,9,63,0.5058022438599221
6118,170586466,170586467,170586476,1,9,67,0.8133513965153605
6119,170586466,170586467,170586476,1,9,40,0.09655407527583093
6120,170586466,170586467,170586477,1,10,328,0.8448557204196002
6121,170586466,170586467,170586476,1,9,53,0.1398040392238119
6122,170586467,170586467,170586477,1,10,34,0.6545310816322657
6123,170586468,170586469,170586480,1,10,18,0.07162278242581765
6124,170586468,170586469,170586479,1,10,17,0.05538349484331695
